Date,Region,Daily import-related case,Daily imported case,Daily locally acquired case  unknown source,Daily locally acquired  epidemiologically linked,Daily under investigation,Daily total cases,Cumulative import-related case,Cumulative imported case,Cumulative locally acquired case  unknown source,Cumulative locally acquired  epidemiologically linked,Cumulative under investigation,Cumulative total cases
14/04/2021,Auckland,0,1,0,0,0,1,26,425,13,119,3,586
14/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
14/04/2021,Canterbury,0,0,0,0,0,0,18,214,8,99,0,339
14/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
14/04/2021,Counties Manukau,0,0,0,0,0,0,29,361,16,132,1,539
14/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
14/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
14/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
14/04/2021,Midcentral,0,0,0,0,0,0,6,21,0,6,0,33
14/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
14/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
14/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
14/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
14/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
14/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
14/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
14/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
14/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
14/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
13/04/2021,Auckland,0,1,0,0,0,1,26,424,13,119,3,585
13/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
13/04/2021,Canterbury,0,0,0,0,0,0,18,214,8,99,0,339
13/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
13/04/2021,Counties Manukau,0,0,0,0,0,0,29,361,16,132,1,539
13/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
13/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
13/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
13/04/2021,Midcentral,0,0,0,0,0,0,6,21,0,6,0,33
13/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
13/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
13/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
13/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
13/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
13/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
13/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
13/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
13/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
13/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
13/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
12/04/2021,Auckland,0,0,0,0,0,0,26,423,13,119,3,584
12/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
12/04/2021,Canterbury,0,0,0,0,0,0,18,214,8,99,0,339
12/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
12/04/2021,Counties Manukau,0,3,0,0,1,4,29,361,16,132,1,539
12/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
12/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
12/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
12/04/2021,Midcentral,0,0,0,0,0,0,6,21,0,6,0,33
12/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
12/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
12/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
12/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
12/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
12/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
12/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
12/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
12/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
12/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
12/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
11/04/2021,Auckland,0,1,0,0,1,2,26,423,13,119,3,584
11/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
11/04/2021,Canterbury,0,0,0,0,0,0,18,214,8,99,0,339
11/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
11/04/2021,Counties Manukau,0,6,0,0,0,6,29,358,16,132,0,535
11/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
11/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
11/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
11/04/2021,Midcentral,0,0,0,0,0,0,6,21,0,6,0,33
11/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
11/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
11/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
11/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
11/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
11/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
11/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
11/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
11/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
11/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
11/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
10/04/2021,Auckland,0,4,0,0,0,4,26,422,13,119,2,582
10/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
10/04/2021,Canterbury,0,0,0,0,0,0,18,214,8,99,0,339
10/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
10/04/2021,Counties Manukau,0,1,0,0,0,1,29,352,16,132,0,529
10/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
10/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
10/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
10/04/2021,Midcentral,0,1,0,0,0,1,6,21,0,6,0,33
10/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
10/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
10/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
10/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
10/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
10/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
10/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
10/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
10/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
10/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
10/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
09/04/2021,Auckland,0,3,0,0,0,3,26,418,13,119,2,578
09/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
09/04/2021,Canterbury,0,1,0,0,0,1,18,214,8,99,0,339
09/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
09/04/2021,Counties Manukau,0,4,0,0,0,4,29,351,16,132,0,528
09/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
09/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
09/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
09/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
09/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
09/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
09/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
09/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
09/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
09/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
09/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
09/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
09/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
09/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
09/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
08/04/2021,Auckland,0,4,0,0,0,4,26,415,13,119,2,575
08/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
08/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
08/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
08/04/2021,Counties Manukau,0,2,0,0,0,2,29,347,16,132,0,524
08/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
08/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
08/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
08/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
08/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
08/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
08/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
08/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
08/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
08/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
08/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
08/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
08/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
08/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
07/04/2021,Auckland,0,15,0,0,1,16,26,411,13,119,2,571
07/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
07/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
07/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
07/04/2021,Counties Manukau,0,4,0,0,0,4,29,345,16,132,0,522
07/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
07/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
07/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
07/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
07/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
07/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
07/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
07/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
07/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
07/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
07/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
07/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
07/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
07/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
06/04/2021,Auckland,0,6,0,0,0,6,26,396,13,119,1,555
06/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
06/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
06/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
06/04/2021,Counties Manukau,0,1,0,0,0,1,29,341,16,132,0,518
06/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
06/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
06/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
06/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
06/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
06/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
06/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
06/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
06/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
06/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
06/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
06/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
06/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
06/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
05/04/2021,Auckland,0,9,0,0,0,9,26,390,13,119,1,549
05/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
05/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
05/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
05/04/2021,Counties Manukau,0,2,0,0,0,2,29,340,16,132,0,517
05/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
05/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
05/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
05/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
05/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
05/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
05/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
05/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
05/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
05/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
05/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
05/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
05/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
05/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
04/04/2021,Auckland,0,7,0,0,0,7,26,381,13,119,1,540
04/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
04/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
04/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
04/04/2021,Counties Manukau,0,0,0,0,0,0,29,338,16,132,0,515
04/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
04/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
04/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
04/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
04/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
04/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
04/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
04/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
04/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
04/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
04/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
04/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
04/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
04/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
03/04/2021,Auckland,0,0,0,0,0,0,26,374,13,119,1,533
03/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
03/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
03/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
03/04/2021,Counties Manukau,0,1,0,0,0,1,29,338,16,132,0,515
03/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
03/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
03/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
03/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
03/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
03/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
03/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
03/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
03/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
03/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
03/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
03/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
03/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
03/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
02/04/2021,Auckland,0,3,0,0,0,3,26,374,13,119,1,533
02/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
02/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
02/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
02/04/2021,Counties Manukau,0,1,0,0,0,1,29,337,16,132,0,514
02/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
02/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
02/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
02/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
02/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
02/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
02/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
02/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
02/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
02/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
02/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
02/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
02/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
02/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
01/04/2021,Auckland,0,0,0,0,0,0,26,371,13,119,1,530
01/04/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
01/04/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
01/04/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
01/04/2021,Counties Manukau,0,0,0,0,0,0,29,336,16,132,0,513
01/04/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
01/04/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
01/04/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
01/04/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
01/04/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
01/04/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
01/04/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
01/04/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
01/04/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/04/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
01/04/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
01/04/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
01/04/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
01/04/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
01/04/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
31/03/2021,Auckland,0,2,0,0,0,2,26,371,13,119,1,530
31/03/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
31/03/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
31/03/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
31/03/2021,Counties Manukau,0,3,0,0,0,3,29,336,16,132,0,513
31/03/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
31/03/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
31/03/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
31/03/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
31/03/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
31/03/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
31/03/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
31/03/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
31/03/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
31/03/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
31/03/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
31/03/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
31/03/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
31/03/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
31/03/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
30/03/2021,Auckland,0,2,0,0,0,2,26,369,13,119,1,528
30/03/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
30/03/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
30/03/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
30/03/2021,Counties Manukau,0,0,0,0,0,0,29,333,16,132,0,510
30/03/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
30/03/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
30/03/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
30/03/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
30/03/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
30/03/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
30/03/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
30/03/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
30/03/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/03/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
30/03/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
30/03/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
30/03/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
30/03/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
30/03/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
29/03/2021,Auckland,0,0,0,0,0,0,26,367,13,119,1,526
29/03/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
29/03/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
29/03/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
29/03/2021,Counties Manukau,0,2,0,0,0,2,29,333,16,132,0,510
29/03/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
29/03/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
29/03/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
29/03/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
29/03/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
29/03/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
29/03/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
29/03/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
29/03/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/03/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
29/03/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
29/03/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
29/03/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
29/03/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
29/03/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
28/03/2021,Auckland,0,8,0,0,0,8,26,367,13,119,1,526
28/03/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
28/03/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
28/03/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
28/03/2021,Counties Manukau,0,2,0,0,0,2,29,331,16,132,0,508
28/03/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
28/03/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
28/03/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
28/03/2021,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
28/03/2021,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
28/03/2021,Northland,0,0,0,0,0,0,7,13,5,4,0,29
28/03/2021,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
28/03/2021,Southern,0,0,0,0,0,0,131,53,19,14,0,217
28/03/2021,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/03/2021,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
28/03/2021,Waikato,0,0,0,0,0,0,133,61,2,4,0,200
28/03/2021,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
28/03/2021,Waitemata,0,0,0,0,0,0,35,88,9,170,0,302
28/03/2021,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
28/03/2021,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
27/03/2021,Auckland,0,1,0,0,0,1,26,359,13,119,1,518
27/03/2021,Bay of Plenty,0,0,0,0,0,0,16,23,5,5,0,49
27/03/2021,Canterbury,0,0,0,0,0,0,18,213,8,99,0,338
27/03/2021,Capital and Coast,0,0,0,0,0,0,38,58,1,4,0,101
27/03/2021,Counties Manukau,0,1,0,0,0,1,29,329,16,132,0,506
27/03/2021,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
27/03/2021,Hutt Valley,0,0,0,0,0,0,8,15,0,2,0,25
27/03/2021,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
